,id,premium,name,department,has_test,response_letter_required,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,contacts,working_days,working_time_intervals,working_time_modes,accept_temporary,area.id,area.name,area.url,salary.from,salary.to,salary.currency,salary.gross,type.id,type.name,employer.id,employer.name,employer.url,employer.alternate_url,employer.logo_urls,employer.vacancies_url,employer.trusted,snippet.requirement,snippet.responsibility,schedule.id,schedule.name,address.city,address.street,address.building,address.description,address.lat,address.lng,address.raw,address.metro.station_name,address.metro.line_name,address.metro.station_id,address.metro.line_id,address.metro.lat,address.metro.lng,address.metro_stations,address.id,employer.logo_urls.original,employer.logo_urls.90,employer.logo_urls.240,address.metro,salary,department.id,department.name
1026,54540404,False,Специалист (пограничный контроль),,False,False,,,,2022-05-23T09:39:47+0300,2022-05-23T09:39:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54540404,,https://api.hh.ru/vacancies/54540404?host=hh.ru,https://api.hh.ru/vacancies/54540404/adv_response?host=hh.ru,https://hh.ru/vacancy/54540404,[],,[],[],[],False,39,Нальчик,https://api.hh.ru/areas/39,39000.0,55000.0,RUR,False,open,Открытая,4523871,Отряд пограничного контроля в международном аэропорту Шереметьево в Терминале E,https://api.hh.ru/employers/4523871,https://hh.ru/employer/4523871,,https://api.hh.ru/vacancies?employer_id=4523871,True,"Образование не ниже среднего общего (полное), для военнообязанных, которые не служили срочную службу, обязательно высшее образование (возможно рассмотрение кандидатов, обучающихся...","Специалист (паспортный контроль). Военная служба по контракту. Проверка документов у лиц, следующих через государственную границу РФ.",shift,Сменный график,Московская область,"аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,55.964791,37.413565,"Московская область, аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,,,,,[],5173800,https://hhcdn.ru/employer-logo-original/916461.jpg,https://hhcdn.ru/employer-logo/4106523.jpeg,https://hhcdn.ru/employer-logo/4106524.jpeg,,,,
1027,54540406,False,Специалист (пограничный контроль),,False,False,,,,2022-05-23T09:39:47+0300,2022-05-23T09:39:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54540406,,https://api.hh.ru/vacancies/54540406?host=hh.ru,https://api.hh.ru/vacancies/54540406/adv_response?host=hh.ru,https://hh.ru/vacancy/54540406,[],,[],[],[],False,47,Кемерово,https://api.hh.ru/areas/47,39000.0,55000.0,RUR,False,open,Открытая,4523871,Отряд пограничного контроля в международном аэропорту Шереметьево в Терминале E,https://api.hh.ru/employers/4523871,https://hh.ru/employer/4523871,,https://api.hh.ru/vacancies?employer_id=4523871,True,"Образование не ниже среднего общего (полное), для военнообязанных, которые не служили срочную службу, обязательно высшее образование (возможно рассмотрение кандидатов, обучающихся...","Специалист (паспортный контроль). Военная служба по контракту. Проверка документов у лиц, следующих через государственную границу РФ.",shift,Сменный график,Московская область,"аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,55.964791,37.413565,"Московская область, аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,,,,,[],5173800,https://hhcdn.ru/employer-logo-original/916461.jpg,https://hhcdn.ru/employer-logo/4106523.jpeg,https://hhcdn.ru/employer-logo/4106524.jpeg,,,,
1028,54540411,False,Специалист (пограничный контроль),,False,False,,,,2022-05-23T09:39:47+0300,2022-05-23T09:39:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54540411,,https://api.hh.ru/vacancies/54540411?host=hh.ru,https://api.hh.ru/vacancies/54540411/adv_response?host=hh.ru,https://hh.ru/vacancy/54540411,[],,[],[],[],False,58,Липецк,https://api.hh.ru/areas/58,39000.0,55000.0,RUR,False,open,Открытая,4523871,Отряд пограничного контроля в международном аэропорту Шереметьево в Терминале E,https://api.hh.ru/employers/4523871,https://hh.ru/employer/4523871,,https://api.hh.ru/vacancies?employer_id=4523871,True,"Образование не ниже среднего общего (полное), для военнообязанных, которые не служили срочную службу, обязательно высшее образование (возможно рассмотрение кандидатов, обучающихся...","Специалист (паспортный контроль). Военная служба по контракту. Проверка документов у лиц, следующих через государственную границу РФ.",shift,Сменный график,Московская область,"аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,55.964791,37.413565,"Московская область, аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,,,,,[],5173800,https://hhcdn.ru/employer-logo-original/916461.jpg,https://hhcdn.ru/employer-logo/4106523.jpeg,https://hhcdn.ru/employer-logo/4106524.jpeg,,,,
1029,54540412,False,Специалист (пограничный контроль),,False,False,,,,2022-05-23T09:39:47+0300,2022-05-23T09:39:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54540412,,https://api.hh.ru/vacancies/54540412?host=hh.ru,https://api.hh.ru/vacancies/54540412/adv_response?host=hh.ru,https://hh.ru/vacancy/54540412,[],,[],[],[],False,66,Нижний Новгород,https://api.hh.ru/areas/66,39000.0,55000.0,RUR,False,open,Открытая,4523871,Отряд пограничного контроля в международном аэропорту Шереметьево в Терминале E,https://api.hh.ru/employers/4523871,https://hh.ru/employer/4523871,,https://api.hh.ru/vacancies?employer_id=4523871,True,"Образование не ниже среднего общего (полное), для военнообязанных, которые не служили срочную службу, обязательно высшее образование (возможно рассмотрение кандидатов, обучающихся...","Специалист (паспортный контроль). Военная служба по контракту. Проверка документов у лиц, следующих через государственную границу РФ.",shift,Сменный график,Московская область,"аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,55.964791,37.413565,"Московская область, аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,,,,,[],5173800,https://hhcdn.ru/employer-logo-original/916461.jpg,https://hhcdn.ru/employer-logo/4106523.jpeg,https://hhcdn.ru/employer-logo/4106524.jpeg,,,,
1030,54540407,False,Специалист (пограничный контроль),,False,False,,,,2022-05-23T09:39:47+0300,2022-05-23T09:39:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54540407,,https://api.hh.ru/vacancies/54540407?host=hh.ru,https://api.hh.ru/vacancies/54540407/adv_response?host=hh.ru,https://hh.ru/vacancy/54540407,[],,[],[],[],False,49,Киров (Кировская область),https://api.hh.ru/areas/49,39000.0,55000.0,RUR,False,open,Открытая,4523871,Отряд пограничного контроля в международном аэропорту Шереметьево в Терминале E,https://api.hh.ru/employers/4523871,https://hh.ru/employer/4523871,,https://api.hh.ru/vacancies?employer_id=4523871,True,"Образование не ниже среднего общего (полное), для военнообязанных, которые не служили срочную службу, обязательно высшее образование (возможно рассмотрение кандидатов, обучающихся...","Специалист (паспортный контроль). Военная служба по контракту. Проверка документов у лиц, следующих через государственную границу РФ.",shift,Сменный график,Московская область,"аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,55.964791,37.413565,"Московская область, аэропорт Шереметьево имени А.С. Пушкина, Шереметьево терминал E",,,,,,,[],5173800,https://hhcdn.ru/employer-logo-original/916461.jpg,https://hhcdn.ru/employer-logo/4106523.jpeg,https://hhcdn.ru/employer-logo/4106524.jpeg,,,,
1031,45786997,False,Полицейский (водитель),,False,False,,,,2022-05-23T09:00:31+0300,2022-05-23T09:00:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=45786997,,https://api.hh.ru/vacancies/45786997?host=hh.ru,https://api.hh.ru/vacancies/45786997/adv_response?host=hh.ru,https://hh.ru/vacancy/45786997,[],,[],[],[],False,2,Санкт-Петербург,https://api.hh.ru/areas/2,50000.0,55000.0,RUR,False,open,Открытая,967717,УМВД России по Центральному району г. Санкт-Петербурга,https://api.hh.ru/employers/967717,https://hh.ru/employer/967717,,https://api.hh.ru/vacancies?employer_id=967717,True,в соответствии с Федеральным законом от 30.11.2011  342-ФЗ): - годные по состоянию здоровья. - образование не ниже среднего (полного...,,shift,Сменный график,Санкт-Петербург,улица Чехова,15Б,,59.938342,30.353768,"Санкт-Петербург, улица Чехова, 15Б",Маяковская,Невско-Василеостровская,16.230,16,59.931366,30.354645,"[{'station_name': 'Маяковская', 'line_name': 'Невско-Василеостровская', 'station_id': '16.230', 'line_id': '16', 'lat': 59.931366, 'lng': 30.354645}, {'station_name': 'Площадь Восстания', 'line_name': 'Кировско-Выборгская', 'station_id': '14.199', 'line_id': '14', 'lat': 59.930279, 'lng': 30.361069}, {'station_name': 'Чернышевская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.198', 'line_id': '14', 'lat': 59.94453, 'lng': 30.359919}]",853406,https://hhcdn.ru/employer-logo-original/441033.jpg,https://hhcdn.ru/employer-logo/2206099.jpeg,https://hhcdn.ru/employer-logo/2206100.jpeg,,,,
1032,44522274,False,Инспектор ДПС УМВД России по г. Нижнему Новгороду,,False,False,,,,2022-05-23T10:44:51+0300,2022-05-23T10:44:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=44522274,,https://api.hh.ru/vacancies/44522274?host=hh.ru,https://api.hh.ru/vacancies/44522274/adv_response?host=hh.ru,https://hh.ru/vacancy/44522274,[],,[],[],[],False,1691,Кстово,https://api.hh.ru/areas/1691,33000.0,,RUR,True,open,Открытая,3874000,ОБ ДПС ГИБДД УМВД России по г. Н. Новгороду,https://api.hh.ru/employers/3874000,https://hh.ru/employer/3874000,,https://api.hh.ru/vacancies?employer_id=3874000,True,"полное среднее. Образование. - оконченное. Высшее либо среднее специальное (юридическое, техническое) образование. - служба в. Вооруженных силах для военнообязанных.",КАНДИДАТАМ:,fullDay,Полный день,Нижний Новгород,Каховская улица,3А,,56.274474,43.943482,"Нижний Новгород, Каховская улица, 3А",,,,,,,[],2272728,https://hhcdn.ru/employer-logo-original/665491.png,https://hhcdn.ru/employer-logo/3103096.png,https://hhcdn.ru/employer-logo/3103097.png,,,,
1033,44522198,False,Инспектор ДПС УМВД России по г. Нижнему Новгороду,,False,False,,,,2022-05-23T10:44:56+0300,2022-05-23T10:44:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=44522198,,https://api.hh.ru/vacancies/44522198?host=hh.ru,https://api.hh.ru/vacancies/44522198/adv_response?host=hh.ru,https://hh.ru/vacancy/44522198,[],,[],[],[],False,1682,Бор,https://api.hh.ru/areas/1682,33000.0,,RUR,True,open,Открытая,3874000,ОБ ДПС ГИБДД УМВД России по г. Н. Новгороду,https://api.hh.ru/employers/3874000,https://hh.ru/employer/3874000,,https://api.hh.ru/vacancies?employer_id=3874000,True,"полное среднее образование. - оконченное высшее либо среднее специальное (юридическое, техническое) образование. - служба в Вооруженных силах для военнообязанных.",,fullDay,Полный день,Нижний Новгород,Каховская улица,3А,,56.274474,43.943482,"Нижний Новгород, Каховская улица, 3А",,,,,,,[],2272728,https://hhcdn.ru/employer-logo-original/665491.png,https://hhcdn.ru/employer-logo/3103096.png,https://hhcdn.ru/employer-logo/3103097.png,,,,
1034,43405788,False,Водитель автомобиля,,False,False,,,,2022-05-23T10:22:16+0300,2022-05-23T10:22:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=43405788,,https://api.hh.ru/vacancies/43405788?host=hh.ru,https://api.hh.ru/vacancies/43405788/adv_response?host=hh.ru,https://hh.ru/vacancy/43405788,[],,[],[],[],False,1454,Новороссийск,https://api.hh.ru/areas/1454,20500.0,26000.0,RUR,False,open,Открытая,1582864,МУП Водоканал города Новороссийска,https://api.hh.ru/employers/1582864,https://hh.ru/employer/1582864,,https://api.hh.ru/vacancies?employer_id=1582864,True,"Требования: категория водительского удостоверения В,С.",Обязанности: управление автотранспортным средством.,fullDay,Полный день,Новороссийск,Мысхакское шоссе,48Б,,44.6952,37.763656,"Новороссийск, Мысхакское шоссе, 48Б",,,,,,,[],509728,,,,,,,
1035,55854404,False,Военнослужащий по контракту,,False,False,,,,2022-05-23T11:38:58+0300,2022-05-23T11:38:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55854404,,https://api.hh.ru/vacancies/55854404?host=hh.ru,https://api.hh.ru/vacancies/55854404/adv_response?host=hh.ru,https://hh.ru/vacancy/55854404,[],,[],[],[],False,95,Тюмень,https://api.hh.ru/areas/95,45000.0,70000.0,RUR,False,open,Открытая,5963704,Кочетков Альберт Викторович,https://api.hh.ru/employers/5963704,https://hh.ru/employer/5963704,,https://api.hh.ru/vacancies?employer_id=5963704,False,Уровень образования: уровень образования не ниже среднего общего (11 классов)  армия (для военнообязанных) или высшее или образование медицинское (фельдшер) или...,Проводится набор для поступления на военную службу по контракту в Пограничные органы по Курганской и Тюменской областям.,fullDay,Полный день,,,,,,,,,,,,,,,,https://hhcdn.ru/employer-logo-original/928082.jpeg,https://hhcdn.ru/employer-logo/4152888.jpeg,https://hhcdn.ru/employer-logo/4152889.jpeg,,,,
1036,55852661,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852661,,https://api.hh.ru/vacancies/55852661?host=hh.ru,https://api.hh.ru/vacancies/55852661/adv_response?host=hh.ru,https://hh.ru/vacancy/55852661,[],,[],[],[],False,4255,Верхнее Дуброво,https://api.hh.ru/areas/4255,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1037,55854363,False,Военнослужащий по контракту,,False,False,,,,2022-05-23T11:38:15+0300,2022-05-23T11:38:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55854363,,https://api.hh.ru/vacancies/55854363?host=hh.ru,https://api.hh.ru/vacancies/55854363/adv_response?host=hh.ru,https://hh.ru/vacancy/55854363,[],,[],[],[],False,55,Курган,https://api.hh.ru/areas/55,45000.0,70000.0,RUR,False,open,Открытая,5963704,Кочетков Альберт Викторович,https://api.hh.ru/employers/5963704,https://hh.ru/employer/5963704,,https://api.hh.ru/vacancies?employer_id=5963704,False,"От 18 до 35 лет (ФЗ-53, ст. 34). - Отсутствие/наличие судимостей (ФЗ-53, ст. 34). - Уровень образования: уровень образования...",Проводится набор для поступления на военную службу по контракту в Пограничные органы по Курганской и Тюменской областям.,fullDay,Полный день,,,,,,,,,,,,,,,,https://hhcdn.ru/employer-logo-original/928082.jpeg,https://hhcdn.ru/employer-logo/4152888.jpeg,https://hhcdn.ru/employer-logo/4152889.jpeg,,,,
1038,55852659,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852659,,https://api.hh.ru/vacancies/55852659?host=hh.ru,https://api.hh.ru/vacancies/55852659/adv_response?host=hh.ru,https://hh.ru/vacancy/55852659,[],,[],[],[],False,5714,Большебрусянское,https://api.hh.ru/areas/5714,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1039,55852660,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852660,,https://api.hh.ru/vacancies/55852660?host=hh.ru,https://api.hh.ru/vacancies/55852660/adv_response?host=hh.ru,https://hh.ru/vacancy/55852660,[],,[],[],[],False,6744,Бруснятское,https://api.hh.ru/areas/6744,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1040,55852662,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852662,,https://api.hh.ru/vacancies/55852662?host=hh.ru,https://api.hh.ru/vacancies/55852662/adv_response?host=hh.ru,https://hh.ru/vacancy/55852662,[],,[],[],[],False,4257,Верхние Серги,https://api.hh.ru/areas/4257,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1041,55852670,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852670,,https://api.hh.ru/vacancies/55852670?host=hh.ru,https://api.hh.ru/vacancies/55852670/adv_response?host=hh.ru,https://hh.ru/vacancy/55852670,[],,[],[],[],False,4263,Еланский,https://api.hh.ru/areas/4263,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1042,48836443,False,Секретарь судебного заседания аппарата мировых судей Ставропольского края,,False,False,,,,2022-05-23T11:32:54+0300,2022-05-23T11:32:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48836443,,https://api.hh.ru/vacancies/48836443?host=hh.ru,https://api.hh.ru/vacancies/48836443/adv_response?host=hh.ru,https://hh.ru/vacancy/48836443,[],,[],[],[],False,1486,Железноводск,https://api.hh.ru/areas/1486,25000.0,,RUR,True,open,Открытая,5603973,Управление по обеспечению деятельности мировых судей Ставропольского края,https://api.hh.ru/employers/5603973,https://hh.ru/employer/5603973,,https://api.hh.ru/vacancies?employer_id=5603973,True,"Наличие высшего образование не ниже уровня специалитета, бакалавриата по направлению подготовки «юриспруденция». Базовые знания: русского языка;Конституции Российской Федерации; Устава...",Документальное отражение хода процесса судебного заседания. Выполнение необходимой работы при приеме граждан. Составление статистических отчетов по утвержденным формам. ,fullDay,Полный день,Железноводск,улица Ленина,69,,44.131068,43.027739,"Железноводск, улица Ленина, 69",,,,,,,[],6367805,,,,,,,
1043,55852666,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852666,,https://api.hh.ru/vacancies/55852666?host=hh.ru,https://api.hh.ru/vacancies/55852666/adv_response?host=hh.ru,https://hh.ru/vacancy/55852666,[],,[],[],[],False,1270,Верхняя Салда,https://api.hh.ru/areas/1270,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1044,55852675,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852675,,https://api.hh.ru/vacancies/55852675?host=hh.ru,https://api.hh.ru/vacancies/55852675/adv_response?host=hh.ru,https://hh.ru/vacancy/55852675,[],,[],[],[],False,4739,Тугулым,https://api.hh.ru/areas/4739,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1045,55852667,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852667,,https://api.hh.ru/vacancies/55852667?host=hh.ru,https://api.hh.ru/vacancies/55852667/adv_response?host=hh.ru,https://hh.ru/vacancy/55852667,[],,[],[],[],False,5717,Верхняя Сысерть,https://api.hh.ru/areas/5717,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1046,55852656,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852656,,https://api.hh.ru/vacancies/55852656?host=hh.ru,https://api.hh.ru/vacancies/55852656/adv_response?host=hh.ru,https://hh.ru/vacancy/55852656,[],,[],[],[],False,4102,Белоярский (Свердловская область),https://api.hh.ru/areas/4102,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1047,55852676,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852676,,https://api.hh.ru/vacancies/55852676?host=hh.ru,https://api.hh.ru/vacancies/55852676/adv_response?host=hh.ru,https://hh.ru/vacancy/55852676,[],,[],[],[],False,1305,Тавда,https://api.hh.ru/areas/1305,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1048,55852658,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852658,,https://api.hh.ru/vacancies/55852658?host=hh.ru,https://api.hh.ru/vacancies/55852658/adv_response?host=hh.ru,https://hh.ru/vacancy/55852658,[],,[],[],[],False,1267,Богданович,https://api.hh.ru/areas/1267,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1049,55852664,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852664,,https://api.hh.ru/vacancies/55852664?host=hh.ru,https://api.hh.ru/vacancies/55852664/adv_response?host=hh.ru,https://hh.ru/vacancy/55852664,[],,[],[],[],False,1268,Верхний Тагил,https://api.hh.ru/areas/1268,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1050,55852657,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852657,,https://api.hh.ru/vacancies/55852657?host=hh.ru,https://api.hh.ru/vacancies/55852657/adv_response?host=hh.ru,https://hh.ru/vacancy/55852657,[],,[],[],[],False,1266,Березовский (Свердловская область),https://api.hh.ru/areas/1266,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
1051,55852680,False,"Военнослужащий по контракту (г. Заречный, Свердловская обл./БАС и ИРМ)",,False,False,,,,2022-05-23T11:16:00+0300,2022-05-23T11:16:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55852680,,https://api.hh.ru/vacancies/55852680?host=hh.ru,https://api.hh.ru/vacancies/55852680/adv_response?host=hh.ru,https://hh.ru/vacancy/55852680,[],,[],[],[],False,4727,Пышма,https://api.hh.ru/areas/4727,30000.0,35000.0,RUR,False,open,Открытая,3325897,Войсковая часть 3474,https://api.hh.ru/employers/3325897,https://hh.ru/employer/3325897,,https://api.hh.ru/vacancies?employer_id=3325897,True,"Кандидаты, отслужившие в армии (для военнообязанных), и имеющие 11 классов. А также среднее специальное (техническое) и высшее образование без срочной...",обеспечение пропускного режима на ВГО.,shift,Сменный график,,,,,,,,,,,,,,,,,,,,,,
